source,title,url,category,text,sentiment_polarity,sentiment_subjectivity,sentiment_label
Times,Court orders Tamia Ja’s arrest,https://times.mw/court-orders-tamia-jas-arrest/,other,"By Jimmy Chazama
The Lilongwe Senior Resident Magistrate Court on Tuesday issued a warrant of arrest for renowned content creator Hannah Jabes, popularly known as Tamia Ja, following her repetitive failure to appear in court for proceedings related to a case of alleged unlawful disclosure of health information.
Tamia Ja was expected to appear before the court yesterday to take plea in a case brought forward by the State, which accuses her of publicly revealing the health status of another individual without consent. It marked her second consecutive absence, having also failed to attend a scheduled hearing on August 26, 2025.
On the previous occasion, the court opted for leniency, ordering her to pay a fine of K50,000 within seven days instead of issuing an arrest warrant.
However, the fine was never paid and she, again, failed to honour Tuesday’s summons. Public prosecutor Bruno Matumbi, who is leading the prosecution team, expressed concern over the delays caused by the accused’s noncompliance.
“What transpired is that the matter was called for hearing, specifically for the accused to take plea and allow the prosecution to commence [proceedings]. But she did not show up. This is the second time,” Matumbi said. He said the court had previously issued a fine instead of a warrant, but that she neither paid the fine nor appeared at the court on Tuesday despite receiving a summons.
“She has disobeyed the court twice. The witnesses had been brought to court on both occasions, only to be sent back due to the accused’s absence,” Matumbi said.
He said the court has since ordered that Tamia Ja be arrested and held in police custody until the trial concludes to ensure her presence in future proceedings.
“The aim of the warrant is to secure her attendance. When she is on bail, she is taking advantage of her freedom to miss court dates. This measure ensures the trial proceeds without further waste of public resources,” Matumbi said.",0.006565656565656569,0.27828282828282824,neutral
Times,"Young Stunna, Nkosazana perform in Malawi again",https://times.mw/young-stunna-nkosazana-perform-in-malawi-again/,sports,"By Jimmy Chazama
South African artistsYoung Stunnaand Nkosazana Daughter performed in the country once again over the weekend sharing the stage with local acts Fadah Moti and Saint Realest at Illusionz Bar, Restaurant and Club in Lilongwe.
The two artists from the rainbow nation have had stints in the country but they got another opportunity at Illusionz during a four-day music festival which also marked the reopening of the entertainment outfit following a month-long renovation.
The event, which started on Friday and ended on Sunday, attracted a huge crowd. Young Stunna, known for the ‘Adiwele’, took to the stage clad in his signature gloves and glasses. Backed by a DJ, the Amapiano star performed for close to an hour, thrilling fans with songs such as ‘Ilanga’ and ‘Bayeke.’
Before Young Stunna’s set, Fadah Moti and his dancers entertained the audience dishing out songs like ‘Kuwala’, ‘Mudyera’, and ‘Msandithawe’, which had people singing along. On Sunday, Nkosazana Daughter joined the party. The ‘Dali Wami’ creator did not disappoint as with her dancers kept the audience on the dance floor throughout her performance. Her dance moves were a marvel to watch.
Earlier on, Saint warmed up the stage with his live band and served tracks such as ‘Neria’ and ‘Mtenga Moyo’, which resonated well with the audience.
On Saturday night, the fiesta featured a free-entry takeover show with music offered by DJs VJ Ice and Skippy. Amapiano mayor Zeze Kingston was also not left out of the bill as he performed on the last day to close the four-day celebration on a high. Illusionz Marketing Executive DJ Nathan Tunes said that the colourful reopening was the beginning of more things to come for fun lovers.
“The place now has a fresh face that matches what our audience wants. Watch the space for more performances of artists both local and international,” he said. DJ Nathan Tunes also said plans were underway for the Illusionz Beach Festival to be held soon.",0.1384710743801653,0.35484848484848486,positive
Times,Court orders RBM to compensate bank,https://times.mw/court-orders-rbm-to-compensate-bank/,economy,"By Isaac Salima:
The Supreme Court of Appeal has ruled against the Reserve Bank of Malawi (RBM)’s decision to revoke the licence for proprietors of Finance Bank.
A seven-member panel of justices, led by Chief Justice Rizine Mzikamanda, heard a case where Finance Bank’s legal team challenged RBM’s decision to revoke the licence in 2005.
The court has also ordered RBM to compensate Finance Bank for loss of business and profits from 2005.
In its ruling, made yesterday, the court found out that the central bank’s decision was excessive, “as there were other regulatory measures that could have been used”.
Finance Bank was represented by Wapona Kita and Mordecai Msisha.
“All the judges unanimously agreed with us that RBM acted illegally by revoking the licence. Since we also applied for compensation, the court has also awarded us [compensation] and we have referred the matter back to our financial expert to do the calculations and we will get back to the court with figures,” Kita said.
RBM was represented in the matter by James Masumbu, who was not available for a comment on the ruling.
RBM closed Finance bank in 2005 for allegedly contravening banking laws.
The bank was accused of dealing in irregular foreign exchange transactions, with RBM also alleging that some bank accounts had not met proper requirements under the Know Your Customer requirement.
RBM cited violations which dated back to 1999.
Finance Bank took the matter to court in 2006, when one of its shareholders, Rajan Mahtani, challenged the revocation but lost the case in the Commercial Court Division",-0.08,0.21000000000000002,neutral
Times,Floods response gets $22.3 million boost,https://times.mw/floods-response-gets-22-3-million-boost/,politics,"Malawi has received about $2.3 million (about K3.9 billion) from a $22.3 million package that The Regional Emergency Preparedness and Access to Inclusive Recovery (Repair) Programme has disbursed to Mozambique and Malawi.
The financial support is for urgent national flood response operations in the two countries.
In a statement, Repair, a World Bank programme, says it is providing rapid, pre-arranged financing to enable governments to mobilise life-saving assistance immediately after a shock.
The funds will be used for purchasing life-saving supplies, including food and medical kits, water storage and sanitation equipment and emergency shelter and household items.
“The programme released the funds within seven business days of both activation requests. Speed is absolutely critical following a natural disaster, which is why Repair is committed to disbursing funds rapidly and effectively to its participating countries following shocks,” the statement reads.
Eastern and Southern Africa remains one of the world’s most climate-vulnerable regions in the world.
Repair is being implemented by African Risk Capacity (ARC) Ltd with financial support from the Global Shield Financing Facility (GSFF).
ARC Chief Executive Officer David Maslo said in times of crisis, rapid support could make a difference between a shock and a humanitarian emergency.
“Through Repair, ARC Ltd is supporting Malawi and Madagascar in these difficult circumstances by ensuring that critical funding reaches the government quickly, as demonstrated by this disbursement delivered within seven business days of the activation request, so that relief can be mobilised before conditions deteriorate,” he said.
Figures indicate that floods in Nkhotakota District and surrounding areas in late December 2025 directly affected over 49,000 people (approximately 10,900 households), claiming 12 victims and displacing 2,132 families who had to be relocated to temporary camps hosted in schools, churches and a health centre.
The country’s response to the floods is being coordinated by the Department of Disaster Management Affairs (Dodma).
Dodma spokesperson Chipiliro Khamula said the funds are made available when there is extensive damage such that countries may not cope-up with.
“The goal is to provide life-saving interventions without necessarily waiting for a post-disaster needs assessment which may take longer,” he said.
In Mozambique, flooding in the provinces of Maputo, Gaza and Sofala has partially, or totally, destroyed over 15,000 homes, directly impacting over 231,000 people. The death toll has already reached 112.
These are the programme’s third and fourth disbursements since its creation in July 2024.
Repair had previously supported relief and recovery efforts in Comoros and Mozambique following the passage of cyclones Chido and Jude, respectively.",0.033888888888888885,0.3533333333333333,neutral
Times,Health walks to promote Blantyre 42.195km race,https://times.mw/health-walks-to-promote-blantyre-42-195km-race/,sports,"Malawi National Council of Sports (MNCS) has introduced 14-kilometre (km) health walks every Friday in Blantyre, Lilongwe and Mzuzu cities.
MNCS Public Relations and Communications Officer Edgar Ntulumbwa said they wanted to encourage people from all walks of life to engage in physical exercise.
He said they also wanted to raise awareness on issues related to the upcoming 6th edition of the Blantyre 42.195km race, which is scheduled for September 7 2024.
“These health walks, which will be starting from 2pm, are free-of-charge and open to everyone. So, we encourage everyone to participate [in them]. Beyond regulating sports in the country, we also have a duty to promote widespread participation [of people] in sports and physical activities. These walks are part of that effort.
“They also serve to familiarise Blantyre citizens and the nation with the marathon route,” Ntulumbwa said.
He said the walks were designed to promote the Blantyre 42.195km race with the goal of continuing to organise them after the competition.
“The walks will trace the marathon route, beginning at the main gate of Kamuzu Stadium and passing through key landmarks including the ShopRite roundabout, Independence Arc, Kenyatta Drive and Kwacha Round-about, before looping through Kamba, Kapeni, Kuhes [Kamuzu University of Health Sciences] and several other notable locations, and finally returning to the stadium,” Ntulumbwa said.
He said similar health walks are planned for Lilongwe, starting from Kamuzu Institute for Sports, and also in Mzuzu.
The winner of this year’s Blantyre 42.195km race will take home K1.5 million while the runner-up and the third-placed runners will receive K1 million and K750,000, respectively, in both the men’s and the ladies’ categories.
This year’s race will be held under the theme ‘Pace Up’.
The aim is to inspire participation in sports and physical activities across all ages, gender and abilities.
In addition to the marathon, MNCS has introduced 10km and 5km races to cater for non-professional runners who wish to join the event.",0.033854166666666664,0.3314732142857143,neutral
Times,"Focus on irrigation, government urged",https://times.mw/focus-on-irrigation-government-urged/,politics,"Stakeholders in the agriculture sector have reiterated the need for the government to focus on enhancing irrigation farming to counter possible shocks perpetuated by the impending El Nino weather.
A recent global information and early warning system on food and agriculture update published by the Food and Agriculture Organisation (Fao) indicates that Malawi is among Southern African countries that will experience extreme heat weather conditions between November and March 2024.
In an interview, Civil Society Agriculture Network Chairperson Helbert Chagona said there is a need to assess and enhance existing irrigation infrastructure to increase water availability during dry periods.
“Investments in irrigation systems, including small-scale and community-based irrigation schemes, can ensure water access for crops during extreme weather conditions.
“We need to promote water harvesting techniques such as construction of small dams, ponds and water storage systems,” Chigona said.
He said efficient water management and conservation strategies can help farmers store water during the wet season and use it judiciously during dry periods.
He said the country must strengthen meteorological services to provide accurate and timely weather information to farmers. Improved forecasting can help them make informed decisions regarding planting schedules, irrigation and crop management.
Speaking on the sidelines of the Insurance Institute of Malawi annual conference, Minister of Finance Sosten Gwengwe said crop insurance could help avert the impact of extreme weather including the looming El Nino.
“We are running an economy with no buffers. Ours is not a resilient economy because any calamity that comes hits the people directly.
“We have been hit by a number of shocks recently and to hear of an impending El Nino, our prayer is that it should not materialise but if it does, crop insurance now comes on the table and you could see that, going forward, resilience is the main thing and insurance is at the centre of it,” Gwengwe said.
According to the World Food Programme, during the 2020-2021 farming season, nearly 65,000 farming households in Malawi received cash pay-outs from an agricultural insurance programme amounting to $2.4 million after drought and pests destroyed crops.",0.0004385964912280774,0.47719298245614045,neutral
Times,Piggery: Andrew Msope’s lucrative side hustle,https://times.mw/piggery-andrew-msopes-lucrative-side-hustle/,sports,"By Elia Chibwe:
Andrew Msope, 35, from Chimbalanga Village, Traditional Authority (TA) Kadewere in Chiradzulu, decided to invest the capital he earned from his salary into livestock farming, including raising rabbits, ducks and pigs, after facing numerous challenges over several years.
Married with two children, Msope struggled to meet his family’s basic needs despite his employment as an Accountant at the Agricultural Research and Extension Trust.
He realised that his salary was insufficient to meet his family’s needs and pay for his children’s school fees.
“Starting pig farming was a means of increasing income. When I realised that my salary alone was inadequate to cover school fees and other needs, pig farming became a side hustle to boost my income,” he explains.
As Msope invested more capital in piggery, he observed that the venture was a game changer and highly profitable, as each pig could produce more than 10 piglets.
Since starting his pig farming business in 2019, he has achieved considerable success. He has managed to purchase three cars, a motorbike and has built shops in various locations within Lilongwe.
He has also constructed a house and established a large farm known as Msope Farmstead.
Through pig farming, Msope has employed 10 permanent workers and hires other casual workers to work on his fields where he grows maize, cabbage and soya beans within Lilongwe district.
The accountant-turned-farmer reveals that farming has also enabled him to build strong relationships with buyers and identify good markets.
“We sell piglets to upcoming farmers and organisations and also engage in value addition. We supply pork to hotels and Chinese and Nigerian restaurants,” Msope says.
Despite the strides taken in piggery, Msope aims to raise 1,000 pigs at various stages and expand his capacity to meet customer demand.
Msope Farmstead Marketing Officer Jimmy Simfukwe praises the job opportunity, which he says has improved the livelihoods of his family.
Simfukwe recalls struggling to find employment since completing his studies at Mzuzu University in 2022.
The job opportunity has not only addressed Simfukwe’s economic needs but has also equipped him with valuable skills.
“I have learned marketing skills and how to design good pig kraals for improved yield. I have also learned veterinary services from veterinary officers who attend to the pigs’ medical needs,” he says.
Msope’s venture aligns with the government’s efforts to promote animal husbandry in the country through various interventions.
Director of Animal Health and Livestock Development, Julius Chiwanga Chulu, stated in a response to a questionnaire that, besides conducting regular farmer training sessions, the government has established livestock multiplication centres to enhance livestock husbandry, including pig farming.
“Government-run livestock multiplication centres offer breeding stock, including pigs, at affordable prices. These centres also serve as demonstration sites where farmers can learn best practices in animal husbandry,” Chulu said.
He also revealed that the government is reviewing legislation to address emerging and re-emerging issues.
According to the director, the government has implemented numerous investment programmes to support livestock development, including piggery.
“The Agriculture Commercialisation Project (Agcom 1) provided matching grants to producer organisations to venture into various enterprises, including piggery,” he said.
Chulu recommended pig farming as a highly profitable venture and encouraged people to engage in the business or apply for loans from the National Economic Empowerment Fund if they are unable to start on their own.
Agriculture policy expert Tamani Nkhono Mvula commended the government for its livestock policies but urged it to provide more support to pig farmers.
“What we may need is initial capital investment to start the programme. Once started, it is a highly profitable business capable of sustaining itself in the long run.
“There needs to be greater effort from policymakers to support pig production, including providing information on the enterprise,” he said.
According to the National Livestock Development Policy for 2021-2026, Malawi aims to increase the livestock sector’s contribution to overall agricultural production by 50 percent by 2026 through effective interventions in animal production, health and value chains.
The policy also targets a 10 percent increase in the value of livestock exports and a 60 percent increase in the adoption of new livestock technologies.
It further notes that meeting the growing demand for livestock and livestock products in both domestic and export markets requires strategies that promote growth in numbers and productivity.—Mana",0.1394344061735366,0.4066313034791296,positive
Times,‘Malawi is at a crossroads’,https://times.mw/malawi-is-at-a-crossroads/,politics,"By Cathy Maulidi
Catholic Commission for Justice and Peace (CCJP) has branded Malawi’s current socio-economic status as one that is reminiscent of a country whose leadership has stopped listening.
In a statement signed by the commission’s national coordinator Boniface Chibwana and other officials, CCJP says the socio-economic wellbeing of Malawians has significantly deteriorated, with the governing apparatus seemingly lost and clueless on solutions.
But government spokesperson Moses Kunkuyu insisted that problems the country is sailing through are not of the current administration’s making.
In its statement, CCJP says Malawi is at a crossroads and that citizens are like sheep whose shepherd has lost grip of the flock.
“The cries of Malawians are now louder, but unfortunately, fail to attract the much-needed attention of political leaders as they fall on deaf ears.
“CCJP is deeply concerned about the prevailing social injustice and prays that Malawi’s political stewards regain their moral enlightenment and become sensitive to the [suffering of] Malawians,” the commission says.
The Catholic Church’s justice and peace body has cited problems such as the current fuel crisis, devaluation of the Kwacha and security lapse as some of the problems that Malawians are enduring.
CCJP has further warned about looming hunger due to uncertainties regarding the procurement, distribution and availability of fertiliser.
In an interview Wednesday, Kunkuyu said the statement echoes what the Tonse Alliance government has been saying; that the country has been plunged into problems for ages due to corruption, among other vices.
“Cyclones have worsened our situation, making us perpetually donor dependent. Government is working towards resolving these challenges, mainly the issue of forex scarcity.
“Once this is addressed, it will open up solutions to the other problems,” Kunkuyu said.
He added that the Extended Credit Facility (ECF) staff-level agreement brings a glimmer of hope that Malawi’s foreign reserves will be healthy again.
“This will enable us to procure fuel and drive the economic sectors that thrive on the availability of fuel,” Kunkuyu said.
The minister further said it is government’s hope that the mega farms will address the food security situation and deal with hunger perpetually.
“The statement is appreciated, and Malawians are assured that the problems are being addressed,” the government spokesperson said.",0.007499999999999997,0.3475,neutral
Times,Court hears MCP primaries dispute,https://times.mw/court-hears-mcp-primaries-dispute/,politics,"Two witnesses in the Mzimba Central Constituency primary elections dispute Tuesday disowned the electoral college presented to them by the Malawi Congress Party (MCP) North South Region Chairperson, citing errors in the document.
The matter, currently before the High Court in Mzuzu, involves Trade Minister Vitumbiko Mumba as the claimant, with MCP as the first defendant and Presidential Advisor Adamson Kuseri Mkandawire as the second defendant.
In the disputed primaries, MCP declared Mkandawire the winner in an election presided over by the party’s Maxwell Thyolera.
The claimant presented three witnesses, Mumba himself, Mzimba Central Constituency Chairperson Whyton Shaba and Euthini District Secretary Mathews Shaba.
During cross-examination, Mathews Shaba said they had been told to sign the document containing the electoral college in haste, as the regional chairperson was rushing to a meeting in Mpherembe.
He said the regional chairperson had advised them to review and verify the document within three days, after they had already signed it.
“I later got a call from the constituency secretary saying the list we signed had errors. We attempted to meet the regional chairperson to raise our concerns but did not find him at the office.
“We later spoke over the phone and he told me it was out of his hands, meaning it had been referred to the National Executive Committee (Nec),” Mathews Shaba said.
He added that they followed up with Nec, which promised to send a delegation to verify the electoral college.
“They indeed came but only covered three areas, promising to return but have not done so to date,” he said.
Whyton Shaba also testified that the elections were not conducted in a free and fair manner and therefore could not be recognised.
He said they were instructed to use a 2018 electoral college, which had 37 areas, but due to a demarcation exercise, 13 new areas had been created which required verification. This process, he said, was only partially completed.
Similarly, speaking before the two witnesses, Mumba stated that there was still no agreement on the electoral college and that the primary elections never took place.
Furthermore, Mumba said he was never informed that primary elections would be held.
Regarding the electoral college, Mumba described it as bogus, insisting that some names in the new areas appeared twice while others from the original list were missing.
Pressing on, lawyer Justin Dzonzi, representing Mkandawire, asked the claimant to produce the names that were erroneously included in the electoral college and those that were omitted.
During the hearing, the defence played two videos in which commentary alleged that the claimant had hired thugs to disrupt the disputed primary elections, which were conducted on May 11, 2025.
“I am wondering, none of the witnesses has commented on this violence, not even you in the exhibits. Why is that?” Dzonzi asked.
However, Mumba said the issue had been reported to Kafukule Police Station, arrests had been made, and that they had not included the matter in the exhibits because it is now a criminal case.
Meanwhile, the case, presided over by Justice Justus Kishindo, will resume today for cross-examination of three defence witnesses including Mkandawire, after which the court will give direction.",0.0938047138047138,0.4447194163860831,neutral
Times,Business subdued in 2023—MCCCI,https://times.mw/business-subdued-in-2023-mccci/,economy,"By Wezzie Gausi:
The 2023 Malawi Business Climate Survey published by the Malawi Confederations of Chambers of Commerce and Industry (MCCCI), indicates that 50 percent of businesses increased their levels of production, while 20.4 percent decreased their levels of production in the gone by.
According to the report, the poor performance is attributed to shortage of foreign currency with which to import raw materials, high levels of inflation and fuel scarcity which affected business operations especially in the transportation and construction sectors.
The report further shows that subdued demand for goods and services by consumers, and high cost of loanable funds for investment also had an impact on business performance, among others.
However, the report shows that the performance of businesses in 2023 was better than the previous year, according to the results of the survey.
“In the year under review, 27 percent of businesses rated their performance as good and 35 percent as fair while in 2022, 18 percent of businesses rated their performance as good and 25 percent as fair.
“Businesses expect better performance in 2024 than in 2023 due to the stability of electricity supply, availability of foreign currency, and the confidence that an inflow of FDI will follow as a result of the Extended Credit Facility and budgetary support from the World Bank,” the report reads.
The report further highlighted that in the year 2023, 16.1 percent of the businesses decreased their capital expenditure, compared to 13.2 percent in 2022. In 2024, only 5.8 percent of businesses are expected to decrease their capital expenditure.
Furthermore, there was marginal improvement in capital expenditure with 64.2 percent of the businesses increasing their capital expenditure in 2023, compared to 56.1 percent in 2022. In 2024, 78.1 percent of businesses plan to increase their capital expenditure.
In an interview Secretary to Treasury Betchani Tchereni said it’s good to know that business generally performed better than the previous year although in a difficult environment.
He said some of the challenges faced are exogenous and must be dealt with.
“For example, it is always the expectation of the government that foreign exchange generation is an expertise of the sector. Although many may not have operated due to the scarcity of forex, that should have been an opportunity for the private sector, especially those in manufacturing, to venture into import knowing that there are so many products which Malawians need but are not produced in the country,” Tchereni said.
Ministry of Trade Spokesperson Mayeso Msokera said indeed,most businesses failed to perform in the year 2023due to the highlighted challenges.
“ However, going forward the economic outlook is more promising for the coming years due to expected improvement in the availability of foreign exchange following the acquisition of the IMF Extended Credit Facility (ECF) program; establishment of several mega farms and operationalization of the AfCFTA agreement in Malawi, resumptions of consistent power supply; better fuel availability just to mention but a few positive developments, ” Msokera said.",0.09351489251489252,0.4726739186739187,neutral
Times,Singano to exhibit 15 artworks at exhibition,https://times.mw/singano-to-exhibit-15-artworks-at-exhibition/,other,"Visual artist Ellis Singano, who specialises in batik, holds his solo exhibition titled ‘Tales of Old Malawi’ at Chambo Market Bookshop and Art Gallery in Lilongwe starting tonight through to August 3 2024.
Singano, who has drawn inspiration fromTales ofOld Malawi, a 1974 book compiled and edited by his late father and Professor Adrian Roscoe, will exhibit 15 artworks made up of 13 batiks and two acrylic paintings.
The book, the first one in the all-important Malawian Writers Series, was an attempt to keep alive some of the country’s old folktales.
Chambo Market Bookshop and Art Gallery, an initiative of Logos Open Culture, exists as an outlet for celebrating Malawi.
One of Malawi’s modern bookshops, it also hosts an impressive gallery, paying homage to both old artists and contemporary ones.
“We curate the best of what Malawi has to offer. We are excited to host Ellis. By extension, excited to pay tribute to his father, a very gifted artist and storyteller,” Author and publisher Muti Michael Phoya said.
Singano, who has held lots of exhibitions, said he was looking forward to a fruitful exhibition.
“I am ready, everything is set and people will experience something new with Tales of Old Malawi,” he said.",0.2396331738437002,0.4186602870813397,positive
Times,Masters yet to give Mponda targets,https://times.mw/masters-yet-to-give-mponda-targets/,sports,"Baka City owners, Masters Group of Companies, say management has not yet given their newly appointed head coach Peter Mponda targets.
Masters, who have acquired Baka City’s Super League status, say they will set targets for Mponda once the recruitment exercise for players is completed.
The company’s chief executive officer Christopher Njeula said the main goal was to sign their targets before setting Mponda’s targets.
“We are still in the process of signing new players and, once that is completed, we will discuss [the issue] with the coach, [including] outlining our targets.
“The priority now is to give our coach all the players he wants and, then, we will go to the next step,” Njeula said.
Meanwhile, Mponda, who was in Karonga District conducting trials for the team’s current players, said he was not yet done on the market.
“We will conduct the second phase of player trials later this month and it is from there where we will see our position with the team,” he said.
Masters have completed the signing of former Flames goalkeeper Brighton Munthali, former FCB Nyasa Big Bullets striker Antony Mfune and midfielder Benson Manyozo.",0.08106060606060606,0.20909090909090908,neutral
Times,Order stops Walter,https://times.mw/order-stops-walter/,sports,"High Court Judge Jack N’riva has granted an order of interlocutory injunction restraining Football Association of Malawi (Fam) former president Walter Nyamilandu from making “defamatory statements” against incumbent Fleetwood Haiya.
This follows comments Nyamilandu allegedly made during a “Face2Face Podcast” interview published in mid-January.
Haiya’s lawyer, Bentry Nyondo of Ritz Attorneys-at-Law, confirmed the development.
“In today’s digital era, reputation cannot be treated as a commodity to be destroyed for clicks or podcast downloads. This lawsuit is, therefore, about accountability and not vengeance,” Nyondo said.
The ongoing legal battle between Nyamilandu and Haiya involves a defamation claim by Haiya against Nyamilandu.
Haiya’s legal representatives have accused Nyamilandu of making defamatory remarks during a podcast interview.
Haiya is demanding a retraction of the statements and compensation for damages, which he warns could amount to K200 million.
Nyamilandu’s legal team has since indicated that it is ready to contest any legal proceedings that may arise.
Nyamilandu’s lawyer David Kanyenda did not respond to our questionnaire.",0.146,0.29400000000000004,positive
